Time,ObjectID,Callsign,Coalition,Country,Type,X,Y,Z,Roll,Pitch,Yaw,Speed_X,Speed_Y,Speed_Z
23.3,0005,SpaceObject_5,0,0,SpaceObject,-4.00,3.62,3.29,0,0,0,-0.1861,0.1364,0.1439
23.4,0,,,,,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0001,SpaceObject_1,0,0,SpaceObject,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0002,SpaceObject_2,0,0,SpaceObject,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0003,SpaceObject_3,0,0,SpaceObject,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0004,SpaceObject_4,0,0,SpaceObject,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0005,SpaceObject_5,0,0,SpaceObject,1.72,2.31,-3.26,0,0,0,0.0696,0.1164,-0.1323
23.4,0,,,,,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0001,SpaceObject_1,0,0,SpaceObject,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0002,SpaceObject_2,0,0,SpaceObject,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0003,SpaceObject_3,0,0,SpaceObject,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0004,SpaceObject_4,0,0,SpaceObject,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0005,SpaceObject_5,0,0,SpaceObject,-0.83,3.04,-1.91,0,0,0,-0.0341,0.1286,-0.0837
23.4,0,,,,,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0001,SpaceObject_1,0,0,SpaceObject,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0002,SpaceObject_2,0,0,SpaceObject,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0003,SpaceObject_3,0,0,SpaceObject,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0004,SpaceObject_4,0,0,SpaceObject,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0005,SpaceObject_5,0,0,SpaceObject,2.15,-1.88,2.84,0,0,0,0.0881,-0.0940,0.1275
23.4,0,,,,,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.48,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.4,0,,,,,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.4,0001,SpaceObject_1,0,0,SpaceObject,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.4,0002,SpaceObject_2,0,0,SpaceObject,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.4,0003,SpaceObject_3,0,0,SpaceObject,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.4,0004,SpaceObject_4,0,0,SpaceObject,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.4,0005,SpaceObject_5,0,0,SpaceObject,-4.02,3.63,3.31,0,0,0,-0.1861,0.1364,0.1439
23.5,0,,,,,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0001,SpaceObject_1,0,0,SpaceObject,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0002,SpaceObject_2,0,0,SpaceObject,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0003,SpaceObject_3,0,0,SpaceObject,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0004,SpaceObject_4,0,0,SpaceObject,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0005,SpaceObject_5,0,0,SpaceObject,1.72,2.32,-3.28,0,0,0,0.0696,0.1164,-0.1323
23.5,0,,,,,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0001,SpaceObject_1,0,0,SpaceObject,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0002,SpaceObject_2,0,0,SpaceObject,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0003,SpaceObject_3,0,0,SpaceObject,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0004,SpaceObject_4,0,0,SpaceObject,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0005,SpaceObject_5,0,0,SpaceObject,-0.84,3.05,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.5,0,,,,,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0001,SpaceObject_1,0,0,SpaceObject,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0002,SpaceObject_2,0,0,SpaceObject,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0003,SpaceObject_3,0,0,SpaceObject,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0004,SpaceObject_4,0,0,SpaceObject,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0005,SpaceObject_5,0,0,SpaceObject,2.16,-1.89,2.85,0,0,0,0.0881,-0.0940,0.1275
23.5,0,,,,,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.49,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.5,0,,,,,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.5,0001,SpaceObject_1,0,0,SpaceObject,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.5,0002,SpaceObject_2,0,0,SpaceObject,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.5,0003,SpaceObject_3,0,0,SpaceObject,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.5,0004,SpaceObject_4,0,0,SpaceObject,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.5,0005,SpaceObject_5,0,0,SpaceObject,-4.04,3.65,3.32,0,0,0,-0.1861,0.1364,0.1439
23.6,0,,,,,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0001,SpaceObject_1,0,0,SpaceObject,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0002,SpaceObject_2,0,0,SpaceObject,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0003,SpaceObject_3,0,0,SpaceObject,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0004,SpaceObject_4,0,0,SpaceObject,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0005,SpaceObject_5,0,0,SpaceObject,1.73,2.33,-3.29,0,0,0,0.0696,0.1164,-0.1323
23.6,0,,,,,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0001,SpaceObject_1,0,0,SpaceObject,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0002,SpaceObject_2,0,0,SpaceObject,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0003,SpaceObject_3,0,0,SpaceObject,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0004,SpaceObject_4,0,0,SpaceObject,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0005,SpaceObject_5,0,0,SpaceObject,-0.84,3.07,-1.92,0,0,0,-0.0341,0.1286,-0.0837
23.6,0,,,,,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0001,SpaceObject_1,0,0,SpaceObject,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0002,SpaceObject_2,0,0,SpaceObject,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0003,SpaceObject_3,0,0,SpaceObject,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0004,SpaceObject_4,0,0,SpaceObject,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0005,SpaceObject_5,0,0,SpaceObject,2.17,-1.90,2.87,0,0,0,0.0881,-0.0940,0.1275
23.6,0,,,,,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.51,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.6,0,,,,,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.6,0001,SpaceObject_1,0,0,SpaceObject,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.6,0002,SpaceObject_2,0,0,SpaceObject,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.6,0003,SpaceObject_3,0,0,SpaceObject,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.6,0004,SpaceObject_4,0,0,SpaceObject,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.6,0005,SpaceObject_5,0,0,SpaceObject,-4.06,3.66,3.34,0,0,0,-0.1861,0.1364,0.1439
23.7,0,,,,,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0001,SpaceObject_1,0,0,SpaceObject,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0002,SpaceObject_2,0,0,SpaceObject,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0003,SpaceObject_3,0,0,SpaceObject,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0004,SpaceObject_4,0,0,SpaceObject,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0005,SpaceObject_5,0,0,SpaceObject,1.74,2.35,-3.30,0,0,0,0.0696,0.1164,-0.1323
23.7,0,,,,,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0001,SpaceObject_1,0,0,SpaceObject,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0002,SpaceObject_2,0,0,SpaceObject,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0003,SpaceObject_3,0,0,SpaceObject,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0004,SpaceObject_4,0,0,SpaceObject,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0005,SpaceObject_5,0,0,SpaceObject,-0.84,3.08,-1.93,0,0,0,-0.0341,0.1286,-0.0837
23.7,0,,,,,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0001,SpaceObject_1,0,0,SpaceObject,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0002,SpaceObject_2,0,0,SpaceObject,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0003,SpaceObject_3,0,0,SpaceObject,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0004,SpaceObject_4,0,0,SpaceObject,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0005,SpaceObject_5,0,0,SpaceObject,2.18,-1.91,2.88,0,0,0,0.0881,-0.0940,0.1275
23.7,0,,,,,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0001,SpaceObject_1,0,0,SpaceObject,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0002,SpaceObject_2,0,0,SpaceObject,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0003,SpaceObject_3,0,0,SpaceObject,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0004,SpaceObject_4,0,0,SpaceObject,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0005,SpaceObject_5,0,0,SpaceObject,-0.86,3.52,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.7,0,,,,,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.7,0001,SpaceObject_1,0,0,SpaceObject,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.7,0002,SpaceObject_2,0,0,SpaceObject,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.7,0003,SpaceObject_3,0,0,SpaceObject,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.7,0004,SpaceObject_4,0,0,SpaceObject,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.7,0005,SpaceObject_5,0,0,SpaceObject,-4.07,3.67,3.35,0,0,0,-0.1861,0.1364,0.1439
23.8,0,,,,,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0001,SpaceObject_1,0,0,SpaceObject,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0002,SpaceObject_2,0,0,SpaceObject,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0003,SpaceObject_3,0,0,SpaceObject,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0004,SpaceObject_4,0,0,SpaceObject,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0005,SpaceObject_5,0,0,SpaceObject,1.75,2.36,-3.32,0,0,0,0.0696,0.1164,-0.1323
23.8,0,,,,,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.09,-1.94,0,0,0,-0.0341,0.1286,-0.0837
23.8,0,,,,,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0001,SpaceObject_1,0,0,SpaceObject,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0002,SpaceObject_2,0,0,SpaceObject,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0003,SpaceObject_3,0,0,SpaceObject,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0004,SpaceObject_4,0,0,SpaceObject,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0005,SpaceObject_5,0,0,SpaceObject,2.19,-1.92,2.89,0,0,0,0.0881,-0.0940,0.1275
23.8,0,,,,,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0001,SpaceObject_1,0,0,SpaceObject,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0002,SpaceObject_2,0,0,SpaceObject,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0003,SpaceObject_3,0,0,SpaceObject,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0004,SpaceObject_4,0,0,SpaceObject,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0005,SpaceObject_5,0,0,SpaceObject,-0.86,3.54,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.8,0,,,,,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.8,0001,SpaceObject_1,0,0,SpaceObject,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.8,0002,SpaceObject_2,0,0,SpaceObject,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.8,0003,SpaceObject_3,0,0,SpaceObject,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.8,0004,SpaceObject_4,0,0,SpaceObject,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.8,0005,SpaceObject_5,0,0,SpaceObject,-4.09,3.69,3.37,0,0,0,-0.1861,0.1364,0.1439
23.9,0,,,,,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0001,SpaceObject_1,0,0,SpaceObject,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0002,SpaceObject_2,0,0,SpaceObject,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0003,SpaceObject_3,0,0,SpaceObject,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0004,SpaceObject_4,0,0,SpaceObject,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0005,SpaceObject_5,0,0,SpaceObject,1.75,2.37,-3.33,0,0,0,0.0696,0.1164,-0.1323
23.9,0,,,,,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.10,-1.95,0,0,0,-0.0341,0.1286,-0.0837
23.9,0,,,,,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0001,SpaceObject_1,0,0,SpaceObject,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0002,SpaceObject_2,0,0,SpaceObject,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0003,SpaceObject_3,0,0,SpaceObject,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0004,SpaceObject_4,0,0,SpaceObject,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0005,SpaceObject_5,0,0,SpaceObject,2.20,-1.93,2.90,0,0,0,0.0881,-0.0940,0.1275
23.9,0,,,,,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0001,SpaceObject_1,0,0,SpaceObject,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0002,SpaceObject_2,0,0,SpaceObject,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0003,SpaceObject_3,0,0,SpaceObject,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0004,SpaceObject_4,0,0,SpaceObject,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0005,SpaceObject_5,0,0,SpaceObject,-0.86,3.55,0.27,0,0,0,-0.0277,0.1509,-0.0012
23.9,0,,,,,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
23.9,0001,SpaceObject_1,0,0,SpaceObject,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
23.9,0002,SpaceObject_2,0,0,SpaceObject,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
23.9,0003,SpaceObject_3,0,0,SpaceObject,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
23.9,0004,SpaceObject_4,0,0,SpaceObject,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
23.9,0005,SpaceObject_5,0,0,SpaceObject,-4.11,3.70,3.38,0,0,0,-0.1861,0.1364,0.1439
24.0,0,,,,,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0001,SpaceObject_1,0,0,SpaceObject,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0002,SpaceObject_2,0,0,SpaceObject,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0003,SpaceObject_3,0,0,SpaceObject,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0004,SpaceObject_4,0,0,SpaceObject,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0005,SpaceObject_5,0,0,SpaceObject,1.76,2.38,-3.34,0,0,0,0.0696,0.1164,-0.1323
24.0,0,,,,,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0001,SpaceObject_1,0,0,SpaceObject,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0002,SpaceObject_2,0,0,SpaceObject,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0003,SpaceObject_3,0,0,SpaceObject,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0004,SpaceObject_4,0,0,SpaceObject,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0005,SpaceObject_5,0,0,SpaceObject,-0.85,3.12,-1.96,0,0,0,-0.0341,0.1286,-0.0837
24.0,0,,,,,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0001,SpaceObject_1,0,0,SpaceObject,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0002,SpaceObject_2,0,0,SpaceObject,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0003,SpaceObject_3,0,0,SpaceObject,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0004,SpaceObject_4,0,0,SpaceObject,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0005,SpaceObject_5,0,0,SpaceObject,2.21,-1.94,2.92,0,0,0,0.0881,-0.0940,0.1275
24.0,0,,,,,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0001,SpaceObject_1,0,0,SpaceObject,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0002,SpaceObject_2,0,0,SpaceObject,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0003,SpaceObject_3,0,0,SpaceObject,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0004,SpaceObject_4,0,0,SpaceObject,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0005,SpaceObject_5,0,0,SpaceObject,-0.87,3.57,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.0,0,,,,,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.0,0001,SpaceObject_1,0,0,SpaceObject,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.0,0002,SpaceObject_2,0,0,SpaceObject,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.0,0003,SpaceObject_3,0,0,SpaceObject,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.0,0004,SpaceObject_4,0,0,SpaceObject,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.0,0005,SpaceObject_5,0,0,SpaceObject,-4.13,3.72,3.39,0,0,0,-0.1861,0.1364,0.1439
24.1,0,,,,,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0001,SpaceObject_1,0,0,SpaceObject,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0002,SpaceObject_2,0,0,SpaceObject,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0003,SpaceObject_3,0,0,SpaceObject,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0004,SpaceObject_4,0,0,SpaceObject,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0005,SpaceObject_5,0,0,SpaceObject,1.77,2.39,-3.36,0,0,0,0.0696,0.1164,-0.1323
24.1,0,,,,,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0001,SpaceObject_1,0,0,SpaceObject,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0002,SpaceObject_2,0,0,SpaceObject,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0003,SpaceObject_3,0,0,SpaceObject,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0004,SpaceObject_4,0,0,SpaceObject,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0005,SpaceObject_5,0,0,SpaceObject,-0.86,3.13,-1.97,0,0,0,-0.0341,0.1286,-0.0837
24.1,0,,,,,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0001,SpaceObject_1,0,0,SpaceObject,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0002,SpaceObject_2,0,0,SpaceObject,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0003,SpaceObject_3,0,0,SpaceObject,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0004,SpaceObject_4,0,0,SpaceObject,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0005,SpaceObject_5,0,0,SpaceObject,2.22,-1.95,2.93,0,0,0,0.0881,-0.0940,0.1275
24.1,0,,,,,-0.87,3.58,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.1,0001,SpaceObject_1,0,0,SpaceObject,-0.87,3.58,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.1,0002,SpaceObject_2,0,0,SpaceObject,-0.87,3.58,0.27,0,0,0,-0.0277,0.1509,-0.0012
24.1,0003,SpaceObject_3,0,0,SpaceObject,-0.87,3.58,0.27,0,0,0,-0.0277,0.1509,-0.0012
