Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
11.10,-116.69614792,32.73072563,964.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.70362268,32.71716113,1294.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.69903104,32.72955783,-176.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.70031243,32.71060346,1834.00,0.00000,0.00000,0.00000
11.10,-116.69753609,32.72515610,1844.00,0.00000,0.00000,0.00000
